name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Seoul,South Korea",2022-03-12,67.2,43.6,54.6,67.2,39.7,53.9,44.7,70.3,0.075,100,4.17,rain,0,0,28.4,9.5,179.4,1015.2,56.2,8.8,159,13.8,5,10,2022-03-12T06:48:15,2022-03-12T18:36:01,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-13,54.9,51.4,53.2,54.9,51.4,53.2,51.8,95.1,1.673,100,16.67,rain,0,0,27.1,8.4,251.7,1010.8,98.3,4,26,2.3,1,10,2022-03-13T06:46:46,2022-03-13T18:36:58,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-14,55.5,42,47.6,55.5,38.6,44.9,44.9,90.3,0.318,100,12.5,rain,0,0,30.6,10.9,256.2,1011.3,88.4,8.7,48,4.1,2,10,2022-03-14T06:45:17,2022-03-14T18:37:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-15,55.6,36.4,44.9,55.6,32.7,43.4,36,72.6,0.326,100,4.17,rain,0,0,17.4,8.2,232.9,1014.3,46.9,9.4,225.4,19.5,7,10,2022-03-15T06:43:48,2022-03-15T18:38:51,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-16,61.8,38.4,49.6,61.8,36.4,49.2,36.9,63.7,0,0,0,,0,0,14.1,7.7,294.9,1016.2,36.8,8.5,236.8,20.4,7,10,2022-03-16T06:42:18,2022-03-16T18:39:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-17,58.4,46.5,51.7,58.4,41.5,50.6,38.6,61.8,0,0,0,rain,0,0,18.3,10.5,61.4,1019,99,11.5,124,10.5,4,10,2022-03-17T06:40:48,2022-03-17T18:40:43,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999"
"Seoul,South Korea",2022-03-18,49.2,42.3,45.7,46.4,36.7,40.8,33,61.4,0.045,100,4.17,rain,0,0,23.7,14.1,57.8,1012,95.4,12.2,55.3,4.7,2,10,2022-03-18T06:39:18,2022-03-18T18:41:38,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-19,42.8,34.1,38.7,41.2,26.8,34,33.8,83.2,3.932,100,20.83,"rain,snow",0.5,0.3,15.2,10.2,51.9,1008.7,94.7,9.1,38,3.2,1,10,2022-03-19T06:37:47,2022-03-19T18:42:34,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-20,48.4,36.7,41.7,46,32.8,38.8,31.2,68,0.172,100,4.17,rain,0,0.2,14.3,9.8,241.6,1018.2,61.4,10.7,203.8,17.5,6,10,2022-03-20T06:36:17,2022-03-20T18:43:29,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-21,51.1,31.6,40.3,51.1,28.3,37.5,22.3,50,0,0,0,,0,0.1,10.5,10.6,303.6,1024,66,12.3,204,17.7,6,10,2022-03-21T06:34:46,2022-03-21T18:44:24,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-22,55.6,33.9,44.4,55.6,30.9,42.6,25.6,49.1,0,0,0,,0,0,11,9,283.3,1022.2,24.3,12.3,249.9,21.7,8,10,2022-03-22T06:33:15,2022-03-22T18:45:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-23,45.8,41,43.2,43,38,40.4,29.1,57.9,0,0,0,"rain,snow",0,0,15.4,8.1,253.7,1018.3,94.7,12.2,198.1,17.1,8,10,2022-03-23T06:31:44,2022-03-23T18:46:15,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-24,54.5,39.2,46.1,54.5,37.1,45.2,36.6,69.3,0,0,0,,0,0,15,8.1,192.7,1019.3,86.6,10,160.9,14,7,10,2022-03-24T06:30:14,2022-03-24T18:47:09,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47108099999,RKSS,47113199999"
"Seoul,South Korea",2022-03-25,62.9,42.9,53.1,62.9,40.3,52.4,42,67.6,0.977,100,4.17,rain,0,0,31.8,11.8,65.7,1016.3,86.6,6.1,155.5,13.3,6,10,2022-03-25T06:28:43,2022-03-25T18:48:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-26,58.2,49.2,53.4,58.2,46,53.2,48.4,84.5,10.578,100,33.33,rain,0,0,37.1,11.2,254.8,1001.6,91.4,7.9,109.5,9.4,7,10,2022-03-26T06:27:12,2022-03-26T18:48:59,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-27,53.8,41.7,47,53.8,38.1,45,28.4,51.1,0.045,100,4.17,rain,0,0,24.8,15.7,273.4,1015.2,14.9,12.2,263.5,22.7,9,10,2022-03-27T06:25:41,2022-03-27T18:49:53,0.82,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-28,59.2,34.8,46.6,59.2,31.2,45.1,19.1,35.6,0,0,0,,0,0,17,8.6,279.5,1025.3,5.5,12.3,281.4,24.3,9,10,2022-03-28T06:24:11,2022-03-28T18:50:48,0.85,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-29,59.3,37.5,48.9,59.3,34.1,48.2,30.9,50.4,0,0,0,,0,0,9.2,8.4,278.9,1024.8,11.3,12.3,274.3,23.7,9,10,2022-03-29T06:22:40,2022-03-29T18:51:42,0.89,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-03-30,59.9,42.8,51.2,59.9,39.6,50.5,43.3,75.2,0.15,100,8.33,rain,0,0,10.7,7.4,10.9,1020.7,67.5,10.8,87.1,7.6,5,10,2022-03-30T06:21:10,2022-03-30T18:52:37,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-03-31,58.2,47.3,52.1,58.2,44.8,51.6,40.3,65.9,0,0,0,,0,0,10.5,9.5,307.6,1023.2,80,11,199.5,17.4,7,10,2022-03-31T06:19:40,2022-03-31T18:53:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-01,58.3,40.2,48.7,58.3,36.6,47.1,30.4,51.8,0,0,0,,0,0,11.9,8.9,308.6,1028.6,16.8,12.2,273.1,23.5,9,10,2022-04-01T06:18:10,2022-04-01T18:54:25,0,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-02,57.3,39.1,46.7,57.3,36.5,45.6,29.6,53.9,0,0,0,,0,0,9.6,10.7,252.7,1027.4,8.5,12.3,283.3,24.7,9,10,2022-04-02T06:16:40,2022-04-02T18:55:19,0.03,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-03,61.9,38.3,48.9,61.9,38.2,48.5,32,55.7,0,0,0,,0,0,11.2,8.5,250.5,1027.8,8.4,11.6,286.5,24.8,9,10,2022-04-03T06:15:11,2022-04-03T18:56:14,0.06,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-04,61.1,41.1,50.3,61.1,38.4,49.8,31.2,51.6,0,0,0,,0,0,10.7,8.9,255,1027.8,5.7,9.3,291,25.1,9,10,2022-04-04T06:13:42,2022-04-04T18:57:08,0.09,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-05,60,40.8,50.1,60,40.5,49.7,26.2,41.3,0,0,0,,0,0,14.5,9.8,252.1,1022.7,58.4,12.2,247.5,21.5,8,10,2022-04-05T06:12:13,2022-04-05T18:58:02,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-06,62,46.3,53.1,62,44.3,52.3,34.1,51.7,0,0,0,,0,0,12.1,8.9,260.1,1021.1,65.9,10.4,284.5,24.5,9,10,2022-04-06T06:10:44,2022-04-06T18:58:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-04-07,59.3,45.7,52,59.3,42.8,51.1,28.8,42.2,0,0,0,,0,0,21,12.3,259.2,1017.8,36.3,12.3,292.1,25.3,9,10,2022-04-07T06:09:16,2022-04-07T18:59:51,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-08,67.4,41.1,54.4,67.4,38.3,54,34.5,50.8,0,0,0,,0,0,14.3,9.3,204.4,1019.1,0.9,12.3,289.1,25,9,10,2022-04-08T06:07:49,2022-04-08T19:00:45,0.22,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-09,75.5,54.6,63.5,75.5,54.6,63.5,40.1,42.8,0.186,100,8.33,rain,0,0,28.9,13.4,202.1,1014.6,24.2,12.1,280,24.2,9,10,2022-04-09T06:06:22,2022-04-09T19:01:39,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"47111099999,47098099999,47112099999,RKSM,47110099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-04-10,77,55.1,64.5,77,55.1,64.5,42.1,46,0,0,0,,0,0,14.3,9.2,246.5,1016.1,11.5,12.3,289,25,9,10,2022-04-10T06:04:55,2022-04-10T19:02:33,0.29,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-11,79.7,56.3,66.9,79.7,56.3,66.9,51.1,58.4,0,0,0,,0,0,12.8,8.2,239.4,1013.1,29.8,12.3,287.2,24.6,9,10,2022-04-11T06:03:29,2022-04-11T19:03:28,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-12,78.8,61.7,67.2,78.8,61.7,67.2,59.2,76.7,0.028,100,12.5,rain,0,0,16.8,13.8,236.6,1010.5,85.1,10.6,209,18.1,8,10,2022-04-12T06:02:03,2022-04-12T19:04:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-13,60.6,53.6,56,60.6,53.6,56,46.9,72.6,0.658,100,37.5,rain,0,0,22.1,16.1,57.1,1013.9,99.3,9.7,28.1,2.5,1,10,2022-04-13T06:00:38,2022-04-13T19:05:17,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999,RKSS"
"Seoul,South Korea",2022-04-14,59.2,53.5,55.6,59.2,53.5,55.6,38.4,52.6,0,0,0,rain,0,0,20.4,13.9,65.8,1018,94.6,12.3,47.2,4.1,2,10,2022-04-14T05:59:13,2022-04-14T19:06:11,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-15,66.3,45.6,55.8,66.3,42.6,55.2,35.6,47.9,0,0,0,,0,0,19.9,12.2,335.2,1017.8,24.9,12.2,300.7,26.1,9,10,2022-04-15T05:57:50,2022-04-15T19:07:05,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-16,67.9,44.7,55.6,67.9,42.9,55.4,33.7,47.1,0,0,0,,0,0,18.3,9.6,262.1,1017.5,2.6,12.2,306.6,26.5,10,10,2022-04-16T05:56:26,2022-04-16T19:08:00,0.48,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-17,70.3,44.7,56.7,70.3,43.3,56.4,38.3,55.1,0,0,0,,0,0,12.5,10.2,241.1,1017.9,23.2,10,311,26.9,10,10,2022-04-17T05:55:04,2022-04-17T19:08:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-18,70.4,52.3,59.2,70.4,52.3,59.2,37.2,46.5,0,0,0,,0,0,17.2,11.3,237.5,1017.6,60,11.2,239.3,20.6,9,10,2022-04-18T05:53:42,2022-04-18T19:09:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-19,71.6,48.2,59.1,71.6,47.4,59,40.1,51.8,0,0,0,,0,0,14.5,11.3,249.8,1017.1,10.3,9.5,308.5,26.6,9,10,2022-04-19T05:52:21,2022-04-19T19:10:44,0.58,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-20,71.6,49.4,60,71.6,49.4,60,39.3,49.6,0,0,0,,0,0,12.5,10.3,249,1015.9,2.9,9.1,311.8,27,10,10,2022-04-20T05:51:01,2022-04-20T19:11:38,0.62,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-21,72.5,49.1,60.8,72.5,47.4,60.7,38.9,47.4,0,0,0,,0,0,23.9,12.8,206.9,1012,49.6,11.7,293.3,25.3,9,10,2022-04-21T05:49:41,2022-04-21T19:12:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-22,62.4,56.5,59.2,62.4,56.5,59.2,51,74.8,0,0,0,rain,0,0,28.4,11.4,214.4,1010.3,81.8,8.9,181.5,15.5,7,10,2022-04-22T05:48:22,2022-04-22T19:13:28,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-23,77.2,50.8,63.2,77.2,50.8,63.2,45.5,59.4,0,0,0,,0,0,9.4,5.8,162.7,1012,74,8.4,289.3,25,9,10,2022-04-23T05:47:05,2022-04-23T19:14:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-24,75.7,59.2,65.5,75.7,59.2,65.5,54.7,69.7,0.012,100,12.5,rain,0,0,12.8,9.1,246.6,1011,62.6,8.5,243.6,20.9,9,10,2022-04-24T05:45:48,2022-04-24T19:15:17,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-25,74.4,62.6,67.6,74.4,62.6,67.6,61.1,81,0.043,100,37.5,rain,0,0,4.9,5.7,42.5,1011,98.7,6.5,160,13.8,6,10,2022-04-25T05:44:32,2022-04-25T19:16:12,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-26,82.9,62.6,71.6,82,62.6,71.4,56.6,62.2,0.05,100,25,rain,0,0,28.6,11.4,282,1002.6,62.8,10.8,269.3,23.1,9,10,2022-04-26T05:43:17,2022-04-26T19:17:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-27,74.3,55.5,64.2,74.3,55.5,64.2,32,30.8,0,0,0,,0,0,29.8,9.2,281.8,1013.7,5,12.2,326.8,28.2,10,10,2022-04-27T05:42:03,2022-04-27T19:18:01,0.87,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-04-28,78,52.8,64.2,78,52.8,64.2,40.2,43.6,0,0,0,,0,0,15.7,11.3,342.6,1015.9,50.6,12.3,311.8,26.8,9,10,2022-04-28T05:40:50,2022-04-28T19:18:56,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-04-29,61.4,51.2,56.7,61.4,51.2,56.7,46.6,70.6,0.557,100,37.5,rain,0,0,18.8,11.2,50.3,1016.1,89.9,10.7,111.3,9.6,7,10,2022-04-29T05:39:38,2022-04-29T19:19:51,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-04-30,62.4,51,55.5,62.4,51,55.5,44.3,66.6,0,0,0,,0,0,17.4,12.6,239.4,1017.8,84.3,11.2,200.5,17.3,8,10,2022-04-30T05:38:27,2022-04-30T19:20:45,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-05-01,65.9,46,56.1,65.9,46,55.9,37.7,54.3,0,0,0,,0,0,28.6,15,241.5,1013.1,32.9,12.1,329.9,28.5,10,10,2022-05-01T05:37:17,2022-05-01T19:21:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-02,66.3,48.7,57.3,66.3,48.7,57.3,40.6,58.6,0,0,0,,0,0,16.8,9.2,268.8,1013.1,27.2,10.4,330.3,28.5,10,10,2022-05-02T05:36:08,2022-05-02T19:22:34,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-03,69.1,48.3,58.5,69.1,47.3,58.5,36.9,47.5,0,0,0,,0,0,16.1,11.3,241.8,1018.5,13.7,12.3,328.7,28.3,10,10,2022-05-03T05:35:00,2022-05-03T19:23:29,0.07,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-04,77.2,50.1,63.5,77.2,50.1,63.5,40.4,43.9,0,0,0,,0,0,17.7,10.4,224.1,1018.6,7.7,12.3,324.5,27.9,10,10,2022-05-04T05:33:54,2022-05-04T19:24:23,0.11,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-05-05,78.1,54.3,65.7,78.1,54.3,65.7,43.9,46.5,0,0,0,,0,0,11.6,10,246.1,1018.5,9.3,12.3,333.4,28.7,10,10,2022-05-05T05:32:49,2022-05-05T19:25:17,0.14,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-06,77.2,56.7,67,77.2,56.7,67,54.4,66,0,0,0,,0,0,12.1,9.1,268.4,1016.2,44.9,11.6,318.6,27.4,10,10,2022-05-06T05:31:45,2022-05-06T19:26:11,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-07,72.8,59.6,65.4,72.8,59.6,65.4,45.5,56.6,0.019,100,16.67,rain,0,0,17,11.3,280.6,1016.5,77.1,11.1,224.8,19.4,10,10,2022-05-07T05:30:42,2022-05-07T19:27:05,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-05-08,64.6,53.2,60.3,64.6,53.2,60.3,39.5,48.2,0.075,100,16.67,rain,0,0,16.6,9.3,57.2,1019,92.8,12.1,156.2,13.7,6,10,2022-05-08T05:29:41,2022-05-08T19:27:59,0.24,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-05-09,77,52,63.4,77,52,63.4,46.8,58.9,0,0,0,,0,0,13.6,8,75.1,1017.9,42.7,12,316,27.3,10,10,2022-05-09T05:28:41,2022-05-09T19:28:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47110099999,47119099999,47127043216,RKSI,47122099999,47108099999,RKSS,47113199999"
"Seoul,South Korea",2022-05-10,78.9,56.4,67.4,78.9,56.4,67.4,39.6,40.1,0,0,0,,0,0,10.7,7.9,81,1016,68.2,12.3,315,27.2,10,10,2022-05-10T05:27:42,2022-05-10T19:29:45,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-11,76.6,61.9,67.5,76.6,61.9,67.5,46.9,48.5,0,0,0,,0,0,9.2,8.1,268.9,1014.7,68.1,12.2,227.5,19.6,8,10,2022-05-11T05:26:45,2022-05-11T19:30:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-12,81.9,57.3,69.1,80.7,57.3,69,49.9,52.7,0,0,0,,0,0,11.6,10.2,270.5,1011.1,52.2,12.3,307.5,26.5,10,10,2022-05-12T05:25:49,2022-05-12T19:31:31,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-13,76.9,59.5,67.5,76.9,59.5,67.5,44.8,45,0,0,0,,0,0,16.8,11.2,325.3,1007.3,58.7,12.2,296.1,25.6,9,10,2022-05-13T05:24:54,2022-05-13T19:32:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
"Seoul,South Korea",2022-05-14,67.3,53.6,60.5,67.3,53.6,60.5,38.9,46.2,0,0,0,,0,0,25.3,20.5,258.3,1011.5,42.6,11.9,302.5,26.1,9,10,2022-05-14T05:24:01,2022-05-14T19:33:16,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,RKSI,47122099999,47108099999,RKSS,47113199999"
"Seoul,South Korea",2022-05-15,71.8,50.9,61,71.8,50.9,61,34.8,39,0,0,0,,0,0,18.1,10.3,269.7,1013.9,29,12.2,348.8,29.9,10,10,2022-05-15T05:23:10,2022-05-15T19:34:07,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999"
"Seoul,South Korea",2022-05-16,74.5,51.7,62.8,74.5,51.7,62.8,45,53.7,0,0,0,,0,0,20.8,11.5,215.8,1011.2,13.7,12.3,340,29.1,10,10,2022-05-16T05:22:19,2022-05-16T19:34:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47122099999,47108099999"
